date,observed,trend,seasonal,resid
2022-03-28,0.7752377095228592,0.7768077456624308,0.00029021865661899644,-0.0018602547961906254
2022-03-29,0.7760232832974439,0.7769885613640829,7.167174766898397e-05,-0.0010369498143080254
2022-03-30,0.7768088570720286,0.7771666157917694,0.00013209633186978987,-0.0004898550516105426
2022-03-31,0.7775944308466134,0.7773419089454899,0.00019296932037764022,5.955258074581896e-05
2022-04-01,0.7783800046211982,0.7775144408252447,0.00038931645988332176,0.00047624733607016167
2022-04-02,0.7791655783957829,0.7776789849861963,0.0005842270429285968,0.0009023663666580816
2022-04-03,0.7799511521703677,0.777830314983507,0.0009929368430819732,0.0011279003437787624
2022-04-04,0.7807367259449525,0.7779492263920393,0.00140021008677501,0.0013872894661381208
2022-04-05,0.7815222997195372,0.7780165147866556,0.0016895138843296435,0.001816271048552029
2022-04-06,0.782307873494122,0.7780321801673556,0.001977381125423956,0.0022983122013424053
2022-04-07,0.7830934472687067,0.7779962225341397,0.0022520660564250236,0.0028451586781419506
2022-04-08,0.7838790210432914,0.7779086418870077,0.0025253144309656888,0.003445064725318045
2022-04-09,0.7846645948178762,0.7777694382259596,0.0022427833860008675,0.004652373205915773
2022-04-10,0.785450168592461,0.7775786115509953,0.0019588157845756467,0.0059127412568900466
2022-04-11,0.7849694403369458,0.7773361618621152,0.001582535550850893,0.006050742923979747
2022-04-12,0.7844887120814306,0.7770420891593186,0.0012048187606658292,0.006241804161446127
2022-04-13,0.7840079838259154,0.7766963934426061,0.0009010166223757746,0.006410573760933533
2022-04-14,0.7835272555704003,0.7762990747119776,0.001042245518860572,0.006185935339562123
2022-04-15,0.783046527314885,0.775850132967433,0.0006871261118034946,0.0065092682356485115
2022-04-16,0.7825657990593698,0.7753495682089725,0.0003312446342404277,0.006884986216156926
2022-04-17,0.7820850708038546,0.7747973804365955,1.2689953574643401e-05,0.007275000413684426
2022-04-18,0.7816043425483394,0.774186412579622,-0.00030769837229965716,0.007725628341017142
2022-04-19,0.7811236142928243,0.7735095075673708,-0.0005905568550709969,0.008204663580524482
2022-04-20,0.780642886037309,0.7727520085312608,-0.0008752489830508647,0.008766126489099087
2022-04-21,0.7801621577817939,0.7718992586027104,-0.00097921191467102,0.009242111093754536
2022-04-22,0.7796814295262786,0.7709512577817197,-0.0010850084914996794,0.009815180236058603
2022-04-23,0.7792007012707635,0.7699080060682886,-0.001325726679799326,0.010618421882274213
2022-04-24,0.7787199730152483,0.768769503462417,-0.0015682785133074968,0.011518748066138795
2022-04-25,0.778239244759733,0.7675357499641051,-0.001452612209149054,0.012156107004776987
2022-04-26,0.7777585165042179,0.7662067455733529,-0.0013387795501990877,0.0128905504810641
2022-04-27,0.7755109811360381,0.7647824902901604,-0.0013465411563680033,0.012075032002245684
2022-04-28,0.7732634457678584,0.7632629841145274,-0.0013550876823151684,0.011355549335646184
2022-04-29,0.7710159103996787,0.7616482270464541,-0.0008588650522543809,0.010226548405478958
2022-04-30,0.7687683750314989,0.7599382190859403,-0.0011505387989656144,0.009980694744524196
2022-05-01,0.7665208396633192,0.7581329602329862,-0.0013772833511390779,0.009765162781472112
2022-05-02,0.7642733042951394,0.7562324504875918,-0.0015980114903915315,0.00963886529793913
2022-05-03,0.7620257689269596,0.7542366898497571,-0.0015712861703004134,0.009360365247502913
2022-05-04,0.7597782335587799,0.752159442471983,-0.0015385444372882262,0.009157335524085198
2022-05-05,0.7575306981906001,0.7500144725067706,-0.0012529182142518832,0.008769143898081474
2022-05-06,0.7552831628224204,0.7478115249447005,-0.000961275578294471,0.008432913456014343
2022-05-07,0.7530356274542406,0.745560344776353,-0.00069621803741394,0.008171500715301492
2022-05-08,0.7507880920860609,0.7432609320017282,-0.0004251440836123177,0.007952304167945057
2022-05-09,0.7485405567178811,0.7409132866208258,-5.487647696104582e-05,0.0076821465740163734
2022-05-10,0.7462930213497013,0.7385174086336462,0.00032140754261125433,0.007454205173443837
2022-05-11,0.7440454859815216,0.7360732980401888,0.0004141657921284947,0.007558022149204314
2022-05-12,0.7417979506133419,0.7335809548404542,0.0005129404545667338,0.007704055318320969
